13:58:46:931	Application Starting
16:20:29:802	Upload Task event uploaded for counter84
16:20:31:006	Upload Task event uploaded for counter85
16:20:32:140	Upload Task event uploaded for counter86
16:20:33:358	Upload Task event uploaded for counter87
16:20:34:742	Upload Task event uploaded for counter89
16:20:36:094	Upload Task event uploaded for counter90
16:20:37:355	Upload Task event uploaded for counter91
16:20:38:584	Upload Task event uploaded for counter94
16:20:39:809	Upload Task event uploaded for counter95
16:20:41:002	Upload Task event uploaded for counter96
16:20:42:236	Upload Task event uploaded for counter97
16:20:43:427	Upload Task event uploaded for counter98
16:20:44:791	Upload Task event uploaded for counter99
16:20:45:963	Upload Task event uploaded for counter100
16:20:47:093	Upload Task event uploaded for counter1
16:20:48:257	Upload Task event uploaded for counter2
16:20:49:412	Upload Task event uploaded for counter3
16:20:50:576	Upload Task event uploaded for counter4
16:20:51:747	Upload Task event uploaded for counter5
16:20:52:883	Upload Task event uploaded for counter6
16:20:54:027	Upload Task event uploaded for counter7
16:20:55:184	Upload Task event uploaded for counter9
16:20:56:314	Upload Task event uploaded for counter10
16:20:57:494	Upload Task event uploaded for counter11
16:20:58:666	Upload Task event uploaded for counter12
16:20:59:836	Upload Task event uploaded for counter13
16:21:00:979	Upload Task event uploaded for counter14
16:21:02:145	Upload Task event uploaded for counter15
16:21:03:298	Upload Task event uploaded for counter16
16:21:04:567	Upload Task event uploaded for counter17
16:21:05:796	Upload Task event uploaded for counter18
16:21:07:069	Upload Task event uploaded for counter20
16:21:08:260	Upload Task event uploaded for counter21
16:21:09:422	Upload Task event uploaded for counter22
16:21:10:579	Upload Task event uploaded for counter24
16:21:11:769	Upload Task event uploaded for counter25
16:21:12:942	Upload Task event uploaded for counter26
16:21:14:077	Upload Task event uploaded for counter27
16:21:15:235	Upload Task event uploaded for counter28
16:21:16:381	Upload Task event uploaded for counter30
16:21:17:561	Upload Task event uploaded for counter31
16:21:18:748	Upload Task event uploaded for counter33
16:21:19:977	Upload Task event uploaded for counter34
16:21:21:183	Upload Task event uploaded for counter35
16:21:22:358	Upload Task event uploaded for counter36
16:21:23:553	Upload Task event uploaded for counter37
16:21:24:755	Upload Task event uploaded for counter38
16:21:25:901	Upload Task event uploaded for counter39
16:21:27:123	Upload Task event uploaded for counter40
16:21:28:285	Upload Task event uploaded for counter41
16:21:29:421	Upload Task event uploaded for counter44
16:21:30:591	Upload Task event uploaded for counter45
16:21:31:727	Upload Task event uploaded for counter46
16:21:32:903	Upload Task event uploaded for counter48
16:21:34:048	Upload Task event uploaded for counter49
16:21:35:186	Upload Task event uploaded for counter50
16:21:36:354	Upload Task event uploaded for counter51
16:21:37:507	Upload Task event uploaded for counter52
16:21:38:675	Upload Task event uploaded for counter53
16:21:39:849	Upload Task event uploaded for counter54
16:21:41:061	Upload Task event uploaded for counter55
16:21:42:326	Upload Task event uploaded for counter56
16:21:43:589	Upload Task event uploaded for counter57
16:21:44:773	Upload Task event uploaded for counter58
16:21:45:956	Upload Task event uploaded for counter60
16:21:47:088	Upload Task event uploaded for counter61
16:21:48:277	Upload Task event uploaded for counter62
16:21:49:458	Upload Task event uploaded for counter64
16:21:50:622	Upload Task event uploaded for counter65
16:21:51:791	Upload Task event uploaded for counter67
16:21:52:938	Upload Task event uploaded for counter68
16:21:54:106	Upload Task event uploaded for counter70
16:21:55:311	Upload Task event uploaded for counter71
16:21:56:494	Upload Task event uploaded for counter72
16:21:57:690	Upload Task event uploaded for counter73
16:21:58:831	Upload Task event uploaded for counter74
16:22:00:258	Upload Task event uploaded for counter75
16:22:01:475	Upload Task event uploaded for counter76
16:22:02:679	Upload Task event uploaded for counter77
16:22:03:889	Upload Task event uploaded for counter79
16:22:05:048	Upload Task event uploaded for counter80
16:22:06:229	Upload Task event uploaded for counter81
16:22:07:432	Upload Task event uploaded for counter82
16:22:08:691	Upload Task event uploaded for counter83
16:22:09:849	Upload Task event uploaded for counter84
16:22:10:997	Upload Task event uploaded for counter85
16:22:12:598	Upload Task event uploaded for counter86
16:22:13:800	Upload Task event uploaded for counter87
16:22:15:051	Upload Task event uploaded for counter88
16:22:16:219	Upload Task event uploaded for counter89
16:22:17:461	Upload Task event uploaded for counter90
16:22:18:664	Upload Task event uploaded for counter91
16:22:19:958	Upload Task event uploaded for counter92
16:22:21:185	Upload Task event uploaded for counter94
16:22:22:396	Upload Task event uploaded for counter95
16:22:23:653	Upload Task event uploaded for counter96
16:22:24:923	Upload Task event uploaded for counter97
16:22:26:112	Upload Task event uploaded for counter98
16:22:27:382	Upload Task event uploaded for counter99
16:22:28:806	Upload Task event uploaded for counter100
16:22:30:353	Upload Task event uploaded for counter1
16:22:31:867	Upload Task event uploaded for counter2
16:22:33:354	Upload Task event uploaded for counter3
16:22:34:558	Upload Task event uploaded for counter4
16:22:35:735	Upload Task event uploaded for counter5
16:22:36:952	Upload Task event uploaded for counter6
16:22:38:138	Upload Task event uploaded for counter7
16:22:39:400	Upload Task event uploaded for counter9
16:22:40:563	Upload Task event uploaded for counter10
16:22:41:754	Upload Task event uploaded for counter11
16:22:43:139	Upload Task event uploaded for counter12
16:22:44:276	Upload Task event uploaded for counter13
16:22:45:457	Upload Task event uploaded for counter14
16:22:46:716	Upload Task event uploaded for counter15
16:22:48:122	Upload Task event uploaded for counter16
16:22:49:523	Upload Task event uploaded for counter17
16:22:51:010	Upload Task event uploaded for counter18
16:22:52:501	Upload Task event uploaded for counter20
16:22:54:027	Upload Task event uploaded for counter21
16:22:55:535	Upload Task event uploaded for counter22
16:22:56:930	Upload Task event uploaded for counter24
16:22:58:476	Upload Task event uploaded for counter26
16:23:00:009	Upload Task event uploaded for counter27
16:23:01:474	Upload Task event uploaded for counter28
16:23:02:713	Upload Task event uploaded for counter30
16:23:04:194	Upload Task event uploaded for counter31
16:23:05:579	Upload Task event uploaded for counter33
16:23:06:915	Upload Task event uploaded for counter34
16:23:08:574	Upload Task event uploaded for counter35
16:23:10:053	Upload Task event uploaded for counter36
16:23:11:295	Upload Task event uploaded for counter37
16:23:12:580	Upload Task event uploaded for counter38
16:23:13:804	Upload Task event uploaded for counter39
16:23:15:068	Upload Task event uploaded for counter40
16:23:16:518	Upload Task event uploaded for counter41
16:23:18:143	Upload Task event uploaded for counter42
16:23:19:399	Upload Task event uploaded for counter44
16:23:20:581	Upload Task event uploaded for counter45
16:23:22:649	Upload Task event uploaded for counter46
16:23:24:068	Upload Task event uploaded for counter48
16:23:25:352	Upload Task event uploaded for counter49
16:23:26:659	Upload Task event uploaded for counter50
16:23:28:025	Upload Task event uploaded for counter51
16:23:29:209	Upload Task event uploaded for counter52
16:23:30:403	Upload Task event uploaded for counter53
16:23:31:729	Upload Task event uploaded for counter54
16:23:33:006	Upload Task event uploaded for counter55
16:23:34:335	Upload Task event uploaded for counter56
16:23:35:513	Upload Task event uploaded for counter57
16:23:36:748	Upload Task event uploaded for counter58
16:23:37:961	Upload Task event uploaded for counter60
16:23:39:218	Upload Task event uploaded for counter61
16:23:40:512	Upload Task event uploaded for counter62
16:23:41:840	Upload Task event uploaded for counter64
16:23:43:275	Upload Task event uploaded for counter65
16:23:44:467	Upload Task event uploaded for counter67
16:23:45:750	Upload Task event uploaded for counter68
16:23:46:941	Upload Task event uploaded for counter70
16:23:48:293	Upload Task event uploaded for counter71
16:23:49:752	Upload Task event uploaded for counter72
16:23:51:357	Upload Task event uploaded for counter73
16:23:52:560	Upload Task event uploaded for counter74
16:23:53:794	Upload Task event uploaded for counter75
16:23:55:183	Upload Task event uploaded for counter76
16:23:56:575	Upload Task event uploaded for counter77
16:23:57:799	Upload Task event uploaded for counter79
16:23:59:087	Upload Task event uploaded for counter80
16:24:00:456	Upload Task event uploaded for counter81
16:24:01:712	Upload Task event uploaded for counter82
16:24:02:959	Upload Task event uploaded for counter83
16:24:04:265	Upload Task event uploaded for counter84
16:24:05:459	Upload Task event uploaded for counter85
16:24:06:636	Upload Task event uploaded for counter86
16:24:07:792	Upload Task event uploaded for counter87
16:24:09:123	Upload Task event uploaded for counter88
16:24:10:462	Upload Task event uploaded for counter89
16:24:11:678	Upload Task event uploaded for counter90
16:24:12:999	Upload Task event uploaded for counter91
16:24:14:297	Upload Task event uploaded for counter92
16:24:15:713	Upload Task event uploaded for counter94
16:24:16:912	Upload Task event uploaded for counter95
16:24:18:230	Upload Task event uploaded for counter96
16:24:19:525	Upload Task event uploaded for counter98
16:24:20:730	Upload Task event uploaded for counter99
16:24:22:013	Upload Task event uploaded for counter100
16:24:23:240	Upload Task event uploaded for counter1
16:24:24:461	Upload Task event uploaded for counter2
16:24:25:652	Upload Task event uploaded for counter3
16:24:26:916	Upload Task event uploaded for counter4
16:24:28:091	Upload Task event uploaded for counter5
16:24:29:240	Upload Task event uploaded for counter6
16:24:30:439	Upload Task event uploaded for counter7
16:24:31:736	Upload Task event uploaded for counter9
16:24:33:163	Upload Task event uploaded for counter10
16:24:34:468	Upload Task event uploaded for counter11
16:24:35:730	Upload Task event uploaded for counter12
16:24:36:942	Upload Task event uploaded for counter13
16:24:38:099	Upload Task event uploaded for counter14
16:24:39:314	Upload Task event uploaded for counter15
16:24:40:475	Upload Task event uploaded for counter16
16:24:41:756	Upload Task event uploaded for counter17
16:24:43:246	Upload Task event uploaded for counter18
16:24:44:550	Upload Task event uploaded for counter21
16:24:46:096	Upload Task event uploaded for counter22
16:24:47:383	Upload Task event uploaded for counter24
16:24:48:603	Upload Task event uploaded for counter26
16:24:49:945	Upload Task event uploaded for counter27
16:24:51:216	Upload Task event uploaded for counter28
16:24:52:435	Upload Task event uploaded for counter30
16:24:53:749	Upload Task event uploaded for counter31
16:24:55:061	Upload Task event uploaded for counter33
16:24:56:208	Upload Task event uploaded for counter35
16:24:57:382	Upload Task event uploaded for counter36
16:24:58:684	Upload Task event uploaded for counter37
16:24:59:858	Upload Task event uploaded for counter38
16:25:01:127	Upload Task event uploaded for counter40
16:25:03:040	Upload Task event uploaded for counter41
16:25:04:304	Upload Task event uploaded for counter42
16:25:05:495	Upload Task event uploaded for counter45
16:25:06:699	Upload Task event uploaded for counter46
16:25:07:855	Upload Task event uploaded for counter47
16:25:09:087	Upload Task event uploaded for counter48
16:25:10:311	Upload Task event uploaded for counter49
16:25:11:851	Upload Task event uploaded for counter50
16:25:13:054	Upload Task event uploaded for counter51
16:25:14:247	Upload Task event uploaded for counter52
16:25:15:510	Upload Task event uploaded for counter53
