Row,CH1 Time (ms),CH1 Peak (cm/s),CH1 Dias (cm/s),CH1 Mean (cm/s),CH1 Emboli Per Min,CH1 Emboli Count,CH1 Depth,CH1 Sample,CH1 Power,CH1 Vessel,CH1 Time,CH1 Date,CH1 Messages,CH2 Time (ms),CH2 Peak (cm/s),CH2 Dias (cm/s),CH2 Mean (cm/s),CH2 Emboli Per Min,CH2 Emboli Count,CH2 Depth,CH2 Sample,CH2 Power,CH2 Vessel,CH2 Time,CH2 Date,CH2 Messages
6498,6497008,67,32,43,66,270,55,9,90,RMCA,10:16:39 AM,8/7/2015,,6498000,83,29,48,0,60,50,9,90,LMCA,10:16:40 AM,8/7/2015,
6499,6498008,68,34,45,66,270,55,9,90,RMCA,10:16:40 AM,8/7/2015,,6499000,83,29,48,0,60,50,9,90,LMCA,10:16:41 AM,8/7/2015,
6500,6499008,68,34,45,66,270,55,9,90,RMCA,10:16:41 AM,8/7/2015,,6500000,83,30,47,0,60,50,9,90,LMCA,10:16:42 AM,8/7/2015,
6501,6500008,69,35,47,67,271,55,9,90,RMCA,10:16:42 AM,8/7/2015,,6501000,81,29,46,0,60,50,9,90,LMCA,10:16:43 AM,8/7/2015,
6502,6501008,72,36,48,68,272,55,9,90,RMCA,10:16:43 AM,8/7/2015,,6502000,81,29,46,0,60,50,9,90,LMCA,10:16:44 AM,8/7/2015,
6503,6502008,72,36,48,68,272,55,9,90,RMCA,10:16:44 AM,8/7/2015,,6503000,82,29,46,0,60,50,9,90,LMCA,10:16:45 AM,8/7/2015,
6504,6503008,74,37,50,68,272,55,9,90,RMCA,10:16:45 AM,8/7/2015,,6504000,83,28,46,0,60,50,9,90,LMCA,10:16:46 AM,8/7/2015,
6505,6504008,75,39,52,68,272,55,9,90,RMCA,10:16:46 AM,8/7/2015,,6505000,83,27,46,0,60,50,9,90,LMCA,10:16:47 AM,8/7/2015,
6506,6505008,75,39,52,68,272,55,9,90,RMCA,10:16:47 AM,8/7/2015,,6506000,83,27,46,0,60,50,9,90,LMCA,10:16:48 AM,8/7/2015,
6507,6506008,73,40,52,69,273,55,9,90,RMCA,10:16:48 AM,8/7/2015,,6507000,81,27,45,0,60,50,9,90,LMCA,10:16:49 AM,8/7/2015,
6508,6507008,73,40,52,69,273,55,9,90,RMCA,10:16:49 AM,8/7/2015,,6508000,79,28,45,0,60,50,9,90,LMCA,10:16:50 AM,8/7/2015,
6509,6508008,79,39,53,69,273,55,9,90,RMCA,10:16:50 AM,8/7/2015,,6509000,79,28,45,0,60,50,9,90,LMCA,10:16:51 AM,8/7/2015,
6510,6509008,79,39,53,70,274,55,9,90,RMCA,10:16:51 AM,8/7/2015,,6510000,78,29,46,0,60,50,9,90,LMCA,10:16:52 AM,8/7/2015,
6511,6510008,82,41,56,70,274,55,9,90,RMCA,10:16:52 AM,8/7/2015,,6511000,80,29,46,0,60,50,9,90,LMCA,10:16:53 AM,8/7/2015,
6512,6511008,82,42,56,71,275,55,9,90,RMCA,10:16:53 AM,8/7/2015,,6512000,82,30,47,0,60,50,9,90,LMCA,10:16:54 AM,8/7/2015,
6513,6512008,90,45,60,71,275,55,9,90,RMCA,10:16:54 AM,8/7/2015,,6513000,82,30,47,0,60,50,9,90,LMCA,10:16:55 AM,8/7/2015,
6514,6513008,90,45,60,71,275,55,9,90,RMCA,10:16:55 AM,8/7/2015,,6514000,86,31,48,0,60,50,9,90,LMCA,10:16:56 AM,8/7/2015,
6515,6514008,93,46,61,71,275,55,9,90,RMCA,10:16:56 AM,8/7/2015,,6515000,90,32,50,0,60,50,9,90,LMCA,10:16:57 AM,8/7/2015,
6516,6515008,96,47,63,71,275,55,9,90,RMCA,10:16:57 AM,8/7/2015,,6516000,90,33,51,0,60,50,9,90,LMCA,10:16:58 AM,8/7/2015,
6517,6516008,93,46,64,70,275,55,9,90,RMCA,10:16:58 AM,8/7/2015,,6517000,90,33,52,0,60,50,9,90,LMCA,10:16:59 AM,8/7/2015,
6518,6517008,93,46,64,72,277,55,9,90,RMCA,10:16:59 AM,8/7/2015,,6518000,90,33,52,0,60,50,9,90,LMCA,10:17:00 AM,8/7/2015,
6519,6518008,97,48,65,69,277,55,9,90,RMCA,10:17:00 AM,8/7/2015,,6519000,92,33,52,0,60,50,9,90,LMCA,10:17:01 AM,8/7/2015,
6520,6519008,102,50,67,67,277,55,9,90,RMCA,10:17:01 AM,8/7/2015,,6520000,90,32,52,0,60,50,9,90,LMCA,10:17:02 AM,8/7/2015,
6521,6520008,103,49,68,64,277,55,9,90,RMCA,10:17:02 AM,8/7/2015,,6521000,90,32,52,0,60,50,9,90,LMCA,10:17:03 AM,8/7/2015,
6522,6521008,103,49,68,63,277,55,9,90,RMCA,10:17:03 AM,8/7/2015,,6522000,89,32,51,0,60,50,9,90,LMCA,10:17:04 AM,8/7/2015,
6523,6522008,102,49,69,59,277,55,9,90,RMCA,10:17:04 AM,8/7/2015,,6523000,88,31,51,0,60,50,9,90,LMCA,10:17:05 AM,8/7/2015,
6524,6523008,102,50,69,55,277,55,9,90,RMCA,10:17:05 AM,8/7/2015,,6524000,90,31,51,0,60,50,9,90,LMCA,10:17:06 AM,8/7/2015,
6525,6524008,104,50,68,51,277,55,9,90,RMCA,10:17:06 AM,8/7/2015,,6525000,90,31,51,0,60,50,9,90,LMCA,10:17:07 AM,8/7/2015,
6526,6525008,104,50,68,49,277,55,9,90,RMCA,10:17:07 AM,8/7/2015,,6526000,89,30,51,0,60,50,9,90,LMCA,10:17:08 AM,8/7/2015,
6527,6526008,100,50,68,47,277,55,9,90,RMCA,10:17:08 AM,8/7/2015,,6527000,87,30,49,0,60,50,9,90,LMCA,10:17:09 AM,8/7/2015,
6528,6527008,101,50,67,44,277,55,9,90,RMCA,10:17:09 AM,8/7/2015,,6528000,87,30,49,0,60,50,9,90,LMCA,10:17:10 AM,8/7/2015,
6529,6528008,101,50,67,39,277,55,9,90,RMCA,10:17:10 AM,8/7/2015,,6529000,84,29,48,0,60,50,9,90,LMCA,10:17:11 AM,8/7/2015,
6530,6529008,104,49,67,38,278,55,9,90,RMCA,10:17:11 AM,8/7/2015,,6530000,84,29,46,0,60,50,9,90,LMCA,10:17:12 AM,8/7/2015,
6531,6530008,107,49,68,37,278,55,9,90,RMCA,10:17:12 AM,8/7/2015,,6531000,83,28,46,0,60,50,9,90,LMCA,10:17:13 AM,8/7/2015,
6532,6531008,109,50,70,36,278,55,9,90,RMCA,10:17:13 AM,8/7/2015,,6532000,83,28,46,0,60,50,9,90,LMCA,10:17:14 AM,8/7/2015,
6533,6532008,109,50,70,36,278,55,9,90,RMCA,10:17:14 AM,8/7/2015,,6533000,82,28,45,0,60,50,9,90,LMCA,10:17:15 AM,8/7/2015,
6534,6533008,106,51,70,37,279,55,9,90,RMCA,10:17:15 AM,8/7/2015,,6534000,81,27,45,0,60,50,9,90,LMCA,10:17:16 AM,8/7/2015,
6535,6534008,104,50,69,35,279,55,9,90,RMCA,10:17:16 AM,8/7/2015,,6535000,81,27,45,0,60,50,9,90,LMCA,10:17:17 AM,8/7/2015,
6536,6535008,104,50,69,34,279,55,9,90,RMCA,10:17:17 AM,8/7/2015,,6536000,80,27,44,0,60,50,9,90,LMCA,10:17:18 AM,8/7/2015,
6537,6536008,104,50,69,31,279,55,9,90,RMCA,10:17:18 AM,8/7/2015,,6537000,80,27,44,0,60,50,9,90,LMCA,10:17:19 AM,8/7/2015,
6538,6537008,103,49,68,29,279,55,9,90,RMCA,10:17:19 AM,8/7/2015,,6538000,80,27,45,0,60,50,9,90,LMCA,10:17:20 AM,8/7/2015,
6539,6538008,104,48,68,29,279,55,9,90,RMCA,10:17:20 AM,8/7/2015,,6539000,80,27,45,0,60,50,9,90,LMCA,10:17:21 AM,8/7/2015,
6540,6539008,106,48,69,30,280,55,9,90,RMCA,10:17:21 AM,8/7/2015,,6540000,81,27,45,0,60,50,9,90,LMCA,10:17:22 AM,8/7/2015,
6541,6540008,106,48,69,30,280,55,9,90,RMCA,10:17:22 AM,8/7/2015,,6541000,81,27,45,0,60,50,9,90,LMCA,10:17:23 AM,8/7/2015,
6542,6541008,106,48,69,33,283,55,9,90,RMCA,10:17:23 AM,8/7/2015,,6542000,81,27,45,0,60,50,9,90,LMCA,10:17:24 AM,8/7/2015,
6543,6542008,107,47,69,34,286,55,9,90,RMCA,10:17:24 AM,8/7/2015,,6543000,83,28,45,0,60,50,9,90,LMCA,10:17:25 AM,8/7/2015,
6544,6543008,106,47,69,31,286,55,9,90,RMCA,10:17:25 AM,8/7/2015,,6544000,85,28,46,0,60,50,9,90,LMCA,10:17:26 AM,8/7/2015,
6545,6544008,103,46,68,30,286,55,9,90,RMCA,10:17:26 AM,8/7/2015,,6545000,86,29,47,0,60,50,9,90,LMCA,10:17:27 AM,8/7/2015,
6546,6545008,100,45,66,30,286,55,9,90,RMCA,10:17:27 AM,8/7/2015,,6546000,86,29,47,0,60,50,9,90,LMCA,10:17:28 AM,8/7/2015,
6547,6546008,100,45,66,30,286,55,9,90,RMCA,10:17:28 AM,8/7/2015,,6547000,86,29,47,0,60,50,9,90,LMCA,10:17:29 AM,8/7/2015,
6548,6547008,97,45,65,30,286,55,9,90,RMCA,10:17:29 AM,8/7/2015,,6548000,86,29,47,0,60,50,9,90,LMCA,10:17:30 AM,8/7/2015,
6549,6548008,94,44,63,30,286,55,9,90,RMCA,10:17:30 AM,8/7/2015,,6549000,86,29,47,0,60,50,9,90,LMCA,10:17:31 AM,8/7/2015,
6550,6549008,91,44,61,28,286,55,9,90,RMCA,10:17:31 AM,8/7/2015,,6550000,85,28,48,0,60,50,9,90,LMCA,10:17:32 AM,8/7/2015,
6551,6550008,90,43,59,28,286,55,9,90,RMCA,10:17:32 AM,8/7/2015,,6551000,85,28,48,0,60,50,9,90,LMCA,10:17:33 AM,8/7/2015,
6552,6551008,90,43,59,26,286,55,9,90,RMCA,10:17:33 AM,8/7/2015,,6552000,85,28,47,0,60,50,9,90,LMCA,10:17:34 AM,8/7/2015,
6553,6552008,90,43,59,23,286,55,9,90,RMCA,10:17:34 AM,8/7/2015,,6553000,86,28,47,0,60,50,9,90,LMCA,10:17:35 AM,8/7/2015,
6554,6553008,90,44,59,22,286,55,9,90,RMCA,10:17:35 AM,8/7/2015,,6554000,86,28,47,0,60,50,9,90,LMCA,10:17:36 AM,8/7/2015,
6555,6554008,90,42,59,21,286,55,9,90,RMCA,10:17:36 AM,8/7/2015,,6555000,86,28,47,0,60,50,9,90,LMCA,10:17:37 AM,8/7/2015,
6556,6555008,90,42,59,20,286,55,9,90,RMCA,10:17:37 AM,8/7/2015,,6556000,86,28,46,0,60,50,9,90,LMCA,10:17:38 AM,8/7/2015,
6557,6556008,88,42,58,18,286,55,9,90,RMCA,10:17:38 AM,8/7/2015,,6557000,85,28,46,0,60,50,9,90,LMCA,10:17:39 AM,8/7/2015,
6558,6557008,88,41,58,16,286,55,9,90,RMCA,10:17:39 AM,8/7/2015,,6558000,86,28,46,0,60,50,9,90,LMCA,10:17:40 AM,8/7/2015,
6559,6558008,89,40,58,16,286,55,9,90,RMCA,10:17:40 AM,8/7/2015,,6559000,85,28,47,0,60,50,9,90,LMCA,10:17:41 AM,8/7/2015,
6560,6559008,89,40,58,16,286,55,9,90,RMCA,10:17:41 AM,8/7/2015,,6560000,85,28,47,0,60,50,9,90,LMCA,10:17:42 AM,8/7/2015,
6561,6560008,91,41,58,15,286,55,9,90,RMCA,10:17:42 AM,8/7/2015,,6561000,84,28,47,0,60,50,9,90,LMCA,10:17:43 AM,8/7/2015,
6562,6561008,94,42,60,14,286,55,9,90,RMCA,10:17:43 AM,8/7/2015,,6562000,86,29,47,0,60,50,9,90,LMCA,10:17:44 AM,8/7/2015,
6563,6562008,99,44,62,14,286,55,9,90,RMCA,10:17:44 AM,8/7/2015,,6563000,86,29,48,0,60,50,9,90,LMCA,10:17:45 AM,8/7/2015,
6564,6563008,100,46,64,14,286,55,9,90,RMCA,10:17:45 AM,8/7/2015,,6564000,86,29,48,0,60,50,9,90,LMCA,10:17:46 AM,8/7/2015,
6565,6564008,99,47,64,14,286,55,9,90,RMCA,10:17:46 AM,8/7/2015,,6565000,86,29,48,0,60,50,9,90,LMCA,10:17:47 AM,8/7/2015,
6566,6565008,99,47,64,14,286,55,9,90,RMCA,10:17:47 AM,8/7/2015,,6566000,89,29,49,0,60,50,9,90,LMCA,10:17:48 AM,8/7/2015,
6567,6566008,95,46,64,13,286,55,9,90,RMCA,10:17:48 AM,8/7/2015,,6567000,89,30,49,0,60,50,9,90,LMCA,10:17:49 AM,8/7/2015,
6568,6567008,90,43,62,13,286,55,9,90,RMCA,10:17:49 AM,8/7/2015,,6568000,90,30,50,0,60,50,9,90,LMCA,10:17:50 AM,8/7/2015,
6569,6568008,87,40,59,13,286,55,9,90,RMCA,10:17:50 AM,8/7/2015,,6569000,91,30,51,0,60,50,9,90,LMCA,10:17:51 AM,8/7/2015,
6570,6569008,85,38,57,12,286,55,9,90,RMCA,10:17:51 AM,8/7/2015,,6570000,91,30,51,0,60,50,9,90,LMCA,10:17:52 AM,8/7/2015,
6571,6570008,85,38,57,12,286,55,9,90,RMCA,10:17:52 AM,8/7/2015,,6571000,90,30,50,0,60,50,9,90,LMCA,10:17:53 AM,8/7/2015,
6572,6571008,86,38,56,11,286,55,9,90,RMCA,10:17:53 AM,8/7/2015,,6572000,91,30,50,0,60,50,9,90,LMCA,10:17:54 AM,8/7/2015,
6573,6572008,87,40,57,11,286,55,9,90,RMCA,10:17:54 AM,8/7/2015,,6573000,89,29,50,0,60,50,9,90,LMCA,10:17:55 AM,8/7/2015,
6574,6573008,89,42,58,11,286,55,9,90,RMCA,10:17:55 AM,8/7/2015,,6574000,89,29,49,0,60,50,9,90,LMCA,10:17:56 AM,8/7/2015,
6575,6574008,95,43,61,11,286,55,9,90,RMCA,10:17:56 AM,8/7/2015,,6575000,89,30,49,0,60,50,9,90,LMCA,10:17:57 AM,8/7/2015,
6576,6575008,95,43,61,11,286,55,9,90,RMCA,10:17:57 AM,8/7/2015,,6576000,89,30,49,0,60,50,9,90,LMCA,10:17:58 AM,8/7/2015,
6577,6576008,99,45,64,11,286,55,9,90,RMCA,10:17:58 AM,8/7/2015,,6577000,88,29,49,0,60,50,9,90,LMCA,10:17:59 AM,8/7/2015,
6578,6577008,100,44,66,9,286,55,9,90,RMCA,10:17:59 AM,8/7/2015,,6578000,88,30,49,0,60,50,9,90,LMCA,10:18:00 AM,8/7/2015,
6579,6578008,99,44,66,9,286,55,9,90,RMCA,10:18:00 AM,8/7/2015,,6579000,88,30,49,0,60,50,9,90,LMCA,10:18:01 AM,8/7/2015,
6580,6579008,94,43,64,9,286,55,9,90,RMCA,10:18:01 AM,8/7/2015,,6580000,87,29,48,0,60,50,9,90,LMCA,10:18:02 AM,8/7/2015,
6581,6580008,89,42,61,9,286,55,9,90,RMCA,10:18:02 AM,8/7/2015,,6581000,87,29,48,0,60,50,9,90,LMCA,10:18:03 AM,8/7/2015,
6582,6581008,89,42,61,9,286,55,9,90,RMCA,10:18:03 AM,8/7/2015,,6582000,86,29,49,0,60,50,9,90,LMCA,10:18:04 AM,8/7/2015,
6583,6582008,87,41,59,9,286,55,9,90,RMCA,10:18:04 AM,8/7/2015,,6583000,87,29,49,0,60,50,9,90,LMCA,10:18:05 AM,8/7/2015,
6584,6583008,87,40,58,9,286,55,9,90,RMCA,10:18:05 AM,8/7/2015,,6584000,89,30,49,0,60,50,9,90,LMCA,10:18:06 AM,8/7/2015,
6585,6584008,87,40,58,9,286,55,9,90,RMCA,10:18:06 AM,8/7/2015,,6585000,89,30,49,0,60,50,9,90,LMCA,10:18:07 AM,8/7/2015,
6586,6585008,87,40,58,9,286,55,9,90,RMCA,10:18:07 AM,8/7/2015,,6586000,90,30,50,0,60,50,9,90,LMCA,10:18:08 AM,8/7/2015,
6587,6586008,87,39,57,9,286,55,9,90,RMCA,10:18:08 AM,8/7/2015,,6587000,90,30,50,0,60,50,9,90,LMCA,10:18:09 AM,8/7/2015,
6588,6587008,87,39,57,9,286,55,9,90,RMCA,10:18:09 AM,8/7/2015,,6588000,89,30,49,0,60,50,9,90,LMCA,10:18:10 AM,8/7/2015,
6589,6588008,86,38,57,9,286,55,9,90,RMCA,10:18:10 AM,8/7/2015,,6589000,87,29,49,0,60,50,9,90,LMCA,10:18:11 AM,8/7/2015,
6590,6589008,86,39,57,8,286,55,9,90,RMCA,10:18:11 AM,8/7/2015,,6590000,87,29,49,0,60,50,9,90,LMCA,10:18:12 AM,8/7/2015,
6591,6590008,87,40,57,8,286,55,9,90,RMCA,10:18:12 AM,8/7/2015,,6591000,86,29,48,0,60,50,9,90,LMCA,10:18:13 AM,8/7/2015,
6592,6591008,86,40,57,8,286,55,9,90,RMCA,10:18:13 AM,8/7/2015,,6592000,86,29,48,0,60,50,9,90,LMCA,10:18:14 AM,8/7/2015,
6593,6592008,86,40,57,8,286,55,9,90,RMCA,10:18:14 AM,8/7/2015,,6593000,86,29,49,0,60,50,9,90,LMCA,10:18:15 AM,8/7/2015,
6594,6593008,86,40,58,7,286,55,9,90,RMCA,10:18:15 AM,8/7/2015,,6594000,87,29,49,0,60,50,9,90,LMCA,10:18:16 AM,8/7/2015,
6595,6594008,87,41,58,7,286,55,9,90,RMCA,10:18:16 AM,8/7/2015,,6595000,87,30,50,0,60,50,9,90,LMCA,10:18:17 AM,8/7/2015,
6596,6595008,86,41,58,7,286,55,9,90,RMCA,10:18:17 AM,8/7/2015,,6596000,88,30,50,0,60,50,9,90,LMCA,10:18:18 AM,8/7/2015,
6597,6596008,87,41,58,7,286,55,9,90,RMCA,10:18:18 AM,8/7/2015,,6597000,90,30,50,0,60,50,9,90,LMCA,10:18:19 AM,8/7/2015,
6598,6597008,88,42,58,7,286,55,9,90,RMCA,10:18:19 AM,8/7/2015,,6598000,90,30,51,0,60,50,9,90,LMCA,10:18:20 AM,8/7/2015,
6599,6598008,87,41,58,7,286,55,9,90,RMCA,10:18:20 AM,8/7/2015,,6599000,90,30,51,0,60,50,9,90,LMCA,10:18:21 AM,8/7/2015,
6600,6599008,87,41,58,6,286,55,9,90,RMCA,10:18:21 AM,8/7/2015,,6600000,91,30,51,0,60,50,9,90,LMCA,10:18:22 AM,8/7/2015,
6601,6600008,87,41,58,7,287,55,9,90,RMCA,10:18:22 AM,8/7/2015,,6601000,91,30,50,0,60,50,9,90,LMCA,10:18:23 AM,8/7/2015,
6602,6601008,86,41,59,5,288,55,9,90,RMCA,10:18:23 AM,8/7/2015,,6602000,91,30,51,0,60,50,9,90,LMCA,10:18:24 AM,8/7/2015,
6603,6602008,84,41,58,2,288,55,9,90,RMCA,10:18:24 AM,8/7/2015,,6603000,93,30,51,0,60,50,9,90,LMCA,10:18:25 AM,8/7/2015,
6604,6603008,84,42,57,2,288,55,9,90,RMCA,10:18:25 AM,8/7/2015,,6604000,92,31,52,0,60,50,9,90,LMCA,10:18:26 AM,8/7/2015,
6605,6604008,82,42,56,2,288,55,9,90,RMCA,10:18:26 AM,8/7/2015,,6605000,92,31,52,0,60,50,9,90,LMCA,10:18:27 AM,8/7/2015,
6606,6605008,81,41,55,2,288,55,9,90,RMCA,10:18:27 AM,8/7/2015,,6606000,92,31,53,0,60,50,9,90,LMCA,10:18:28 AM,8/7/2015,
6607,6606008,81,40,54,2,288,55,9,90,RMCA,10:18:28 AM,8/7/2015,,6607000,92,32,53,0,60,50,9,90,LMCA,10:18:29 AM,8/7/2015,
6608,6607008,80,38,53,3,289,55,9,90,RMCA,10:18:29 AM,8/7/2015,,6608000,93,32,54,0,60,50,9,90,LMCA,10:18:30 AM,8/7/2015,
6609,6608008,80,38,53,4,290,55,9,90,RMCA,10:18:30 AM,8/7/2015,,6609000,93,32,54,0,60,50,9,90,LMCA,10:18:31 AM,8/7/2015,
6610,6609008,80,38,53,4,290,55,9,90,RMCA,10:18:31 AM,8/7/2015,,6610000,95,33,55,0,60,50,9,90,LMCA,10:18:32 AM,8/7/2015,
6611,6610008,80,39,53,4,290,55,9,90,RMCA,10:18:32 AM,8/7/2015,,6611000,94,33,55,0,60,50,9,90,LMCA,10:18:33 AM,8/7/2015,
6612,6611008,79,39,53,4,290,55,9,90,RMCA,10:18:33 AM,8/7/2015,,6612000,95,33,55,0,60,50,9,90,LMCA,10:18:34 AM,8/7/2015,
6613,6612008,79,39,53,4,290,55,9,90,RMCA,10:18:34 AM,8/7/2015,,6613000,95,33,56,0,60,50,9,90,LMCA,10:18:35 AM,8/7/2015,
6614,6613008,80,39,53,4,290,55,9,90,RMCA,10:18:35 AM,8/7/2015,,6614000,96,33,56,0,60,50,9,90,LMCA,10:18:36 AM,8/7/2015,
6615,6614008,80,37,53,4,290,55,9,90,RMCA,10:18:36 AM,8/7/2015,,6615000,97,33,57,0,60,50,9,90,LMCA,10:18:37 AM,8/7/2015,
6616,6615008,80,38,54,5,291,55,9,90,RMCA,10:18:37 AM,8/7/2015,,6616000,99,33,58,0,60,50,9,90,LMCA,10:18:38 AM,8/7/2015,
6617,6616008,82,39,54,6,292,55,9,90,RMCA,10:18:38 AM,8/7/2015,,6617000,98,33,57,0,60,50,9,90,LMCA,10:18:39 AM,8/7/2015,
6618,6617008,81,40,55,6,292,55,9,90,RMCA,10:18:39 AM,8/7/2015,,6618000,96,34,57,0,60,50,9,90,LMCA,10:18:40 AM,8/7/2015,
6619,6618008,81,40,55,6,292,55,9,90,RMCA,10:18:40 AM,8/7/2015,,6619000,95,34,57,0,60,50,9,90,LMCA,10:18:41 AM,8/7/2015,
6620,6619008,83,40,55,6,292,55,9,90,RMCA,10:18:41 AM,8/7/2015,,6620000,94,35,57,0,60,50,9,90,LMCA,10:18:42 AM,8/7/2015,
6621,6620008,83,40,56,6,292,55,9,90,RMCA,10:18:42 AM,8/7/2015,,6621000,95,36,58,0,60,50,9,90,LMCA,10:18:43 AM,8/7/2015,
6622,6621008,84,40,57,6,292,55,9,90,RMCA,10:18:43 AM,8/7/2015,,6622000,96,36,58,0,60,50,9,90,LMCA,10:18:44 AM,8/7/2015,
6623,6622008,85,40,57,6,292,55,9,90,RMCA,10:18:44 AM,8/7/2015,,6623000,97,35,58,0,60,50,9,90,LMCA,10:18:45 AM,8/7/2015,
6624,6623008,84,40,58,6,292,55,9,90,RMCA,10:18:45 AM,8/7/2015,,6624000,96,35,58,0,60,50,9,90,LMCA,10:18:46 AM,8/7/2015,
6625,6624008,86,41,59,6,292,55,9,90,RMCA,10:18:46 AM,8/7/2015,,6625000,95,34,57,0,60,50,9,90,LMCA,10:18:47 AM,8/7/2015,
6626,6625008,89,42,60,6,292,55,9,90,RMCA,10:18:47 AM,8/7/2015,,6626000,95,34,57,0,60,50,9,90,LMCA,10:18:48 AM,8/7/2015,
6627,6626008,92,43,62,6,292,55,9,90,RMCA,10:18:48 AM,8/7/2015,,6627000,95,34,57,0,60,50,9,90,LMCA,10:18:49 AM,8/7/2015,
6628,6627008,97,44,65,6,292,55,9,90,RMCA,10:18:49 AM,8/7/2015,,6628000,96,34,57,0,60,50,9,90,LMCA,10:18:50 AM,8/7/2015,
6629,6628008,108,53,72,6,292,55,9,90,RMCA,10:18:50 AM,8/7/2015,,6629000,96,34,57,0,60,50,9,90,LMCA,10:18:51 AM,8/7/2015,
6630,6629008,108,53,72,7,293,55,9,90,RMCA,10:18:51 AM,8/7/2015,,6630000,94,35,56,0,60,50,9,90,LMCA,10:18:52 AM,8/7/2015,
6631,6630008,109,52,74,9,295,55,9,90,RMCA,10:18:52 AM,8/7/2015,,6631000,94,35,56,1,61,50,9,90,LMCA,10:18:53 AM,8/7/2015,
6632,6631008,109,52,74,12,298,55,9,90,RMCA,10:18:53 AM,8/7/2015,,6632000,93,35,56,1,61,50,9,90,LMCA,10:18:54 AM,8/7/2015,
6633,6632008,109,52,74,12,298,55,9,90,RMCA,10:18:54 AM,8/7/2015,,6633000,93,34,55,1,61,50,9,90,LMCA,10:18:55 AM,8/7/2015,
6634,6633008,98,41,66,15,301,55,9,90,RMCA,10:18:55 AM,8/7/2015,,6634000,92,33,55,1,61,50,9,90,LMCA,10:18:56 AM,8/7/2015,
6635,6634008,97,42,64,15,301,55,9,90,RMCA,10:18:56 AM,8/7/2015,,6635000,92,33,55,1,61,50,9,90,LMCA,10:18:57 AM,8/7/2015,
6636,6635008,95,43,63,16,302,55,9,90,RMCA,10:18:57 AM,8/7/2015,,6636000,92,34,55,1,61,50,9,90,LMCA,10:18:58 AM,8/7/2015,
6637,6636008,95,43,64,16,302,55,9,90,RMCA,10:18:58 AM,8/7/2015,,6637000,92,34,56,1,61,50,9,90,LMCA,10:18:59 AM,8/7/2015,
6638,6637008,94,44,64,16,302,55,9,90,RMCA,10:18:59 AM,8/7/2015,,6638000,92,35,57,1,61,50,9,90,LMCA,10:19:00 AM,8/7/2015,
6639,6638008,93,45,64,16,302,55,9,90,RMCA,10:19:00 AM,8/7/2015,,6639000,93,35,57,1,61,50,9,90,LMCA,10:19:01 AM,8/7/2015,
6640,6639008,92,44,64,16,302,55,9,90,RMCA,10:19:01 AM,8/7/2015,,6640000,92,35,57,1,61,50,9,90,LMCA,10:19:02 AM,8/7/2015,
6641,6640008,93,44,64,16,302,55,9,90,RMCA,10:19:02 AM,8/7/2015,,6641000,92,34,56,1,61,50,9,90,LMCA,10:19:03 AM,8/7/2015,
6642,6641008,92,44,64,16,302,55,9,90,RMCA,10:19:03 AM,8/7/2015,,6642000,94,34,56,1,61,50,9,90,LMCA,10:19:04 AM,8/7/2015,
6643,6642008,92,43,63,16,302,55,9,90,RMCA,10:19:04 AM,8/7/2015,,6643000,94,34,56,1,61,50,9,90,LMCA,10:19:05 AM,8/7/2015,
6644,6643008,92,43,63,16,302,55,9,90,RMCA,10:19:05 AM,8/7/2015,,6644000,94,34,56,1,61,50,9,90,LMCA,10:19:06 AM,8/7/2015,
6645,6644008,92,44,63,16,302,55,9,90,RMCA,10:19:06 AM,8/7/2015,,6645000,96,35,58,1,61,50,9,90,LMCA,10:19:07 AM,8/7/2015,
6646,6645008,92,44,63,16,302,55,9,90,RMCA,10:19:07 AM,8/7/2015,,6646000,97,35,58,1,61,50,9,90,LMCA,10:19:08 AM,8/7/2015,
6647,6646008,91,44,63,16,302,55,9,90,RMCA,10:19:08 AM,8/7/2015,,6647000,96,35,58,1,61,50,9,90,LMCA,10:19:09 AM,8/7/2015,
6648,6647008,91,44,63,16,302,55,9,90,RMCA,10:19:09 AM,8/7/2015,,6648000,97,35,58,1,61,50,9,90,LMCA,10:19:10 AM,8/7/2015,
6649,6648008,91,44,63,16,302,55,9,90,RMCA,10:19:10 AM,8/7/2015,,6649000,97,36,58,1,61,50,9,90,LMCA,10:19:11 AM,8/7/2015,
6650,6649008,90,44,62,16,302,55,9,90,RMCA,10:19:11 AM,8/7/2015,,6650000,97,36,58,1,61,50,9,90,LMCA,10:19:12 AM,8/7/2015,
6651,6650008,90,44,63,16,302,55,9,90,RMCA,10:19:12 AM,8/7/2015,,6651000,97,35,58,1,61,50,9,90,LMCA,10:19:13 AM,8/7/2015,
6652,6651008,90,44,62,16,302,55,9,90,RMCA,10:19:13 AM,8/7/2015,,6652000,97,35,59,1,61,50,9,90,LMCA,10:19:14 AM,8/7/2015,
6653,6652008,90,44,63,16,302,55,9,90,RMCA,10:19:14 AM,8/7/2015,,6653000,96,35,58,1,61,50,9,90,LMCA,10:19:15 AM,8/7/2015,
6654,6653008,90,44,62,16,302,55,9,90,RMCA,10:19:15 AM,8/7/2015,,6654000,95,35,58,1,61,50,9,90,LMCA,10:19:16 AM,8/7/2015,
